payment_type,datetime,transaction_id,transaction_success,failure_reason
Wallet,2021-05-19 09:01:01,146640,N,Insifficient funds
Wallet,2021-04-24 08:22:35,347154,N,Authentication error
Electronic,2021-02-11 08:39:14,42269,Y,
Card,2021-01-05 11:34:02,292469,N,Gateway error
Wallet,2021-05-01 12:34:05,570438,Y,
Wallet,2021-04-23 14:29:01,600686,Y,
Card,2021-05-09 14:03:36,693707,N,Declined by merchant
Wallet,2021-11-04 09:13:42,797898,Y,
Electronic,2021-10-12 09:36:56,312607,N,Authentication error
Electronic,2021-01-06 14:10:04,829590,Y,
Wallet,2021-11-25 15:24:08,719446,N,Gateway error
Electronic,2021-02-09 18:04:40,573900,N,Authentication error
Card,2021-11-27 15:51:46,372280,N,Declined by merchant
Card,2021-12-29 09:37:54,76742,N,Declined by merchant
Electronic,2021-05-19 19:21:45,92152,Y,
Card,2021-05-04 19:26:00,340341,Y,
Card,2021-04-25 11:39:39,969870,Y,
Card,2021-01-03 11:41:06,682623,N,CVV
Card,2021-03-07 17:21:45,629073,N,Insufficient funds
Electronic,2021-02-06 12:41:27,70598,N,Authentication error
Card,2021-05-14 19:12:44,772133,N,Insufficient funds
Wallet,2021-10-10 12:39:33,361397,N,Insifficient funds
Wallet,2021-08-10 09:42:18,212111,N,Authentication error
Electronic,2021-03-25 11:33:01,904419,Y,
Electronic,2021-08-07 09:35:39,952383,N,Authentication error
Card,2021-01-15 17:34:07,489096,N,Insufficient funds
Wallet,2021-07-14 19:44:39,582628,N,Insifficient funds
Card,2021-04-26 11:07:42,757708,N,CVV
Card,2021-01-14 17:21:22,686073,N,Declined by merchant
Electronic,2021-07-06 14:52:54,206734,Y,
Wallet,2021-07-15 10:13:34,396995,N,Insifficient funds
Card,2021-12-05 12:59:05,379847,Y,
Card,2021-07-02 09:16:20,237939,Y,
Card,2021-08-24 20:54:10,677409,N,Declined by merchant
Card,2021-02-24 18:16:33,852034,Y,
Wallet,2021-10-28 18:48:44,182613,Y,
Electronic,2021-07-16 20:07:05,493538,Y,
Wallet,2021-11-22 14:12:47,14750,N,Gateway error
Card,2021-08-05 15:53:11,171193,N,Declined by merchant
Card,2021-06-11 15:04:48,307763,Y,
Wallet,2021-05-29 08:03:05,635772,N,Gateway error
Card,2021-12-13 10:12:48,485005,Y,
Wallet,2021-05-10 11:49:23,116045,N,Authentication error
Card,2021-11-03 18:49:49,112839,N,CVV
Electronic,2021-05-23 08:00:43,598767,N,Gateway error
Wallet,2021-08-01 10:52:56,615386,N,Gateway error
Wallet,2021-03-06 18:37:18,386286,Y,
Wallet,2021-06-09 11:25:57,652737,N,Authentication error
Wallet,2021-07-07 10:02:11,711355,Y,
Wallet,2021-05-29 16:05:32,560316,Y,
Electronic,2021-10-20 08:18:36,533288,N,Gateway error
Card,2021-07-23 08:47:54,130470,N,CVV
Electronic,2021-04-25 13:28:07,475475,Y,
Card,2021-06-26 17:56:19,646499,Y,
Card,2021-06-12 13:13:06,84126,N,Declined by merchant
Electronic,2021-02-18 14:33:43,670314,Y,
Wallet,2021-07-06 14:02:34,196987,Y,
Card,2021-11-04 14:43:30,903525,Y,
Card,2021-09-16 08:28:05,84256,Y,
Electronic,2021-11-04 08:36:46,609563,Y,
Card,2021-12-18 09:27:58,343501,Y,
Card,2021-12-17 11:46:42,644295,Y,
Card,2021-07-16 11:49:59,381082,Y,
Wallet,2021-12-08 19:41:54,416282,Y,
Wallet,2021-01-19 20:16:05,36661,Y,
Card,2021-07-25 14:00:25,258231,N,Insufficient funds
Card,2021-05-27 12:51:14,508946,N,Gateway error
Wallet,2021-08-08 17:33:15,445865,N,Insifficient funds
Electronic,2021-05-26 08:46:12,484194,N,Gateway error
Wallet,2021-01-21 10:14:56,361168,Y,
Card,2021-10-04 14:05:06,670740,Y,
Card,2021-11-13 16:21:50,120276,N,Insufficient funds
Wallet,2021-03-17 18:38:47,702191,Y,
Wallet,2021-01-04 12:03:34,836209,Y,
Electronic,2021-09-30 10:08:20,692581,Y,
Card,2021-09-30 10:37:13,763469,N,Insufficient funds
Card,2021-12-17 12:09:14,231868,N,Gateway error
Card,2021-03-18 10:53:01,144650,N,Insufficient funds
Wallet,2021-12-14 10:43:41,593141,Y,
Card,2021-05-21 09:47:08,676463,N,Insufficient funds
Card,2021-03-22 12:25:53,360954,N,Gateway error
Electronic,2021-06-06 14:07:03,861516,Y,
Electronic,2021-05-11 17:40:05,184602,N,Gateway error
Electronic,2021-08-21 16:03:37,798347,N,Gateway error
Wallet,2021-10-01 11:15:35,408402,Y,
Card,2021-11-03 11:17:58,447856,Y,
Wallet,2021-02-17 13:43:38,688457,Y,
Electronic,2021-01-24 12:17:15,233857,Y,
Wallet,2021-03-07 12:59:20,722846,Y,
Wallet,2021-09-07 14:38:58,423497,Y,
Wallet,2021-07-30 11:23:39,866052,Y,
Card,2021-11-29 13:05:01,841888,N,CVV
Electronic,2021-09-27 12:40:55,639180,N,Authentication error
Card,2021-04-12 12:44:24,995021,Y,
Card,2021-08-03 13:32:11,934931,N,Gateway error
Electronic,2021-02-28 20:48:59,574527,Y,
Wallet,2021-11-09 18:34:34,124703,Y,
Wallet,2021-12-24 11:25:40,278977,N,Insifficient funds
Wallet,2021-03-28 09:30:22,878856,Y,
Card,2021-10-11 18:50:49,5968,N,Insufficient funds
Electronic,2021-11-03 12:15:37,302782,Y,
Electronic,2021-04-22 18:32:53,424053,N,Gateway error
Card,2021-08-22 19:14:54,862049,N,Gateway error
Card,2021-06-12 13:29:31,121100,N,CVV
Wallet,2021-11-15 16:11:52,926312,N,Authentication error
Electronic,2021-07-16 16:12:38,343151,Y,
Wallet,2021-09-25 17:07:44,163132,N,Gateway error
Card,2021-06-15 11:08:14,629899,N,Declined by merchant
Card,2021-08-12 09:51:09,519518,Y,
Card,2021-12-25 18:15:06,514740,N,Declined by merchant
Wallet,2021-12-26 09:38:39,670789,N,Insifficient funds
Card,2021-07-19 16:33:17,913460,N,CVV
Card,2021-06-29 09:37:46,239891,N,Insufficient funds
Wallet,2021-02-14 13:45:49,87447,Y,
Electronic,2021-02-23 11:20:10,923468,Y,
Wallet,2021-02-19 18:47:22,933768,N,Insifficient funds
Card,2021-01-27 16:50:26,730519,Y,
Electronic,2021-01-25 18:54:38,729730,N,Authentication error
Electronic,2021-10-23 12:08:28,10657,N,Gateway error
Wallet,2021-02-21 17:22:10,301032,Y,
Wallet,2021-07-27 13:18:44,137784,N,Insifficient funds
Wallet,2021-05-17 19:57:19,718055,Y,
Wallet,2021-08-10 16:59:52,675001,Y,
Electronic,2021-03-16 17:43:11,6700,Y,
Card,2021-08-05 19:36:28,657815,Y,
Electronic,2021-01-22 19:05:06,519979,N,Gateway error
Wallet,2021-08-21 16:41:04,224525,N,Gateway error
Wallet,2021-02-14 18:57:43,417233,Y,
Electronic,2021-02-03 16:29:57,353406,N,Gateway error
Card,2021-08-14 20:09:15,180228,N,Gateway error
Card,2021-09-28 11:19:02,176609,N,CVV
Electronic,2021-09-24 11:41:26,741822,Y,
Electronic,2021-08-14 09:37:13,374110,N,Gateway error
Wallet,2021-02-19 19:00:18,322952,Y,
Wallet,2021-01-15 10:06:15,181178,Y,
Electronic,2021-07-13 17:00:00,871118,N,Authentication error
Card,2021-11-29 11:36:11,679258,N,Insufficient funds
Card,2021-10-07 08:53:06,958456,Y,
Wallet,2021-04-27 10:36:24,969937,N,Insifficient funds
Wallet,2021-02-26 15:09:42,588695,Y,
Electronic,2021-07-25 10:59:11,536828,N,Gateway error
Wallet,2021-08-09 18:13:29,601494,Y,
Card,2021-05-13 16:22:37,379986,Y,
Card,2021-04-12 13:22:26,152095,N,CVV
Card,2021-06-27 09:39:45,19629,N,Gateway error
Card,2021-06-02 14:10:45,221193,N,Insufficient funds
Card,2021-11-02 08:14:38,379775,Y,
Wallet,2021-12-17 11:43:02,899205,N,Authentication error
Electronic,2021-03-22 17:28:40,345293,Y,
Wallet,2021-12-25 16:27:25,876116,N,Authentication error
Card,2021-04-07 09:43:43,164644,N,Gateway error
Wallet,2021-05-29 15:33:49,4423,N,Authentication error
Card,2021-03-23 15:43:44,792997,N,Gateway error
Card,2021-12-29 15:58:22,561062,Y,
Wallet,2021-10-22 15:15:19,952422,N,Authentication error
Wallet,2021-05-27 11:34:57,282319,N,Insifficient funds
Electronic,2021-10-15 18:52:31,28358,N,Gateway error
Wallet,2021-10-03 11:23:22,400913,Y,
Card,2021-06-15 14:25:06,960719,Y,
Electronic,2021-07-29 10:51:18,358397,N,Authentication error
Wallet,2021-05-06 12:43:02,39911,Y,
Wallet,2021-08-24 15:39:05,850838,N,Gateway error
Electronic,2021-11-25 13:07:23,437911,N,Authentication error
Wallet,2021-01-16 15:29:46,967801,N,Authentication error
Card,2021-06-21 13:59:25,911386,Y,
Card,2021-03-12 15:10:18,84874,Y,
Electronic,2021-04-02 08:48:12,302970,N,Authentication error
Wallet,2021-10-25 08:40:05,160792,Y,
Wallet,2021-01-03 10:16:35,782987,N,Gateway error
Card,2021-09-09 08:18:30,429769,Y,
Electronic,2021-07-13 20:52:38,280270,Y,
Wallet,2021-06-12 20:25:01,775357,Y,
Card,2021-10-18 20:01:36,358778,N,CVV
Card,2021-05-30 16:48:35,231089,N,Insufficient funds
Electronic,2021-01-13 16:51:10,147952,Y,
Card,2021-07-04 08:02:35,62131,Y,
Electronic,2021-04-20 11:56:24,839113,Y,
Wallet,2021-11-22 19:33:24,932532,N,Gateway error
Card,2021-08-15 14:19:40,623144,N,Insufficient funds
Electronic,2021-05-22 12:53:18,382769,N,Authentication error
Electronic,2021-04-17 08:11:53,749088,N,Gateway error
Card,2021-07-13 14:17:05,250949,N,Declined by merchant
Wallet,2021-10-18 20:53:56,14436,Y,
Card,2021-01-10 08:58:10,371682,N,Declined by merchant
Card,2021-11-21 12:03:14,851115,Y,
Wallet,2021-02-28 08:10:22,401079,Y,
Wallet,2021-03-19 17:29:29,479758,Y,
Electronic,2021-11-18 19:23:21,46913,N,Gateway error
Electronic,2021-07-08 20:59:36,701541,N,Gateway error
Electronic,2021-08-12 20:23:28,315011,N,Authentication error
Wallet,2021-05-08 09:54:36,214257,N,Insifficient funds
Card,2021-11-13 11:32:30,9591,Y,
Electronic,2021-07-16 19:25:41,511303,Y,
Electronic,2021-09-22 16:29:09,195163,N,Authentication error
Wallet,2021-05-28 12:13:02,321055,N,Gateway error
Wallet,2021-09-01 20:31:41,475659,Y,
Electronic,2021-06-25 12:46:05,726888,Y,
Electronic,2021-10-07 10:25:24,425529,Y,
Electronic,2021-07-24 10:12:18,88431,N,Gateway error
Electronic,2021-04-11 15:37:37,328605,N,Authentication error
Wallet,2021-06-11 10:00:06,208929,Y,
Wallet,2021-01-21 16:31:53,124802,Y,
Wallet,2021-04-02 19:36:48,950135,Y,
Electronic,2021-03-29 08:41:03,521510,N,Gateway error
Electronic,2021-07-21 10:18:33,544654,N,Gateway error
Card,2021-01-13 16:54:48,59763,N,Gateway error
Card,2021-02-23 19:45:26,20740,Y,
Wallet,2021-01-21 18:32:29,867858,N,Authentication error
Electronic,2021-05-12 12:21:10,593815,Y,
Card,2021-10-05 12:38:17,578823,N,Insufficient funds
Card,2021-04-02 20:47:55,325949,Y,
Electronic,2021-02-17 17:55:01,393344,Y,
Wallet,2021-04-05 13:05:00,839055,N,Insifficient funds
Electronic,2021-02-09 13:24:00,327781,N,Gateway error
Card,2021-06-26 10:35:52,503971,N,CVV
Wallet,2021-10-22 15:07:40,350558,N,Insifficient funds
Electronic,2021-11-16 16:52:14,963192,Y,
Electronic,2021-12-10 19:02:08,535592,N,Authentication error
Card,2021-10-12 09:51:06,772936,N,Gateway error
Wallet,2021-05-05 12:31:18,649311,Y,
Electronic,2021-03-30 16:08:05,196403,N,Gateway error
Wallet,2021-05-01 12:36:55,37341,Y,
Card,2021-04-01 16:30:34,588697,N,CVV
Wallet,2021-06-14 18:18:43,6364,Y,
Card,2021-01-13 17:47:28,494897,Y,
Card,2021-07-20 09:17:14,749974,N,CVV
Card,2021-07-02 09:39:28,609378,Y,
Wallet,2021-08-02 16:01:29,240732,N,Insifficient funds
Card,2021-08-18 10:32:01,380225,Y,
Electronic,2021-02-26 16:32:24,37889,Y,
Electronic,2021-02-25 16:44:57,69329,N,Authentication error
Electronic,2021-11-11 16:11:43,253323,N,Gateway error
Electronic,2021-06-13 09:12:44,725615,N,Authentication error
Wallet,2021-01-07 13:44:46,982638,N,Authentication error
Card,2021-03-06 20:21:50,205844,Y,
Electronic,2021-11-14 18:09:48,560782,N,Authentication error
Wallet,2021-05-16 14:59:21,101132,N,Authentication error
Card,2021-06-23 11:37:46,142384,N,Gateway error
Wallet,2021-03-29 12:53:24,284092,N,Authentication error
Electronic,2021-06-09 10:53:26,578558,N,Gateway error
Wallet,2021-08-01 10:55:25,126823,Y,
Electronic,2021-12-07 16:55:28,421682,N,Authentication error
Card,2021-07-26 17:09:06,139406,Y,
Card,2021-02-26 10:26:41,610712,Y,
Card,2021-10-01 20:18:23,705364,N,Declined by merchant
Wallet,2021-09-15 15:29:14,293852,Y,
Wallet,2021-10-27 19:48:23,550595,N,Insifficient funds
Electronic,2021-11-01 12:44:27,782560,Y,
Card,2021-08-23 19:53:02,665852,N,Declined by merchant
Card,2021-04-05 09:25:11,940955,Y,
Electronic,2021-04-21 12:47:15,193670,N,Authentication error
Wallet,2021-03-02 20:50:47,273933,Y,
Wallet,2021-02-08 10:28:31,735826,N,Gateway error
Card,2021-07-24 17:37:25,784302,N,Declined by merchant
Electronic,2021-02-08 09:59:08,548565,N,Gateway error
Card,2021-09-05 08:33:36,361341,N,Gateway error
Electronic,2021-05-19 12:03:53,840983,Y,
Electronic,2021-12-23 18:40:01,113902,Y,
Wallet,2021-09-05 19:13:19,540401,N,Insifficient funds
Card,2021-10-02 17:01:07,114319,N,Gateway error
Card,2021-04-03 10:53:42,701550,Y,
Wallet,2021-05-19 17:48:29,716189,N,Authentication error
Wallet,2021-11-29 18:56:36,754108,N,Authentication error
Card,2021-02-26 19:49:32,901372,Y,
Electronic,2021-03-25 10:02:32,426473,N,Authentication error
Electronic,2021-12-03 09:33:01,252376,N,Gateway error
Wallet,2021-08-21 16:42:25,609162,Y,
Electronic,2021-09-18 11:46:08,977793,N,Authentication error
Electronic,2021-07-11 13:07:03,527235,Y,
Electronic,2021-06-13 09:47:33,705102,N,Authentication error
Wallet,2021-01-16 14:58:35,961908,N,Gateway error
Card,2021-05-17 14:42:11,861895,N,Insufficient funds
Electronic,2021-08-27 14:51:17,625002,N,Authentication error
Electronic,2021-01-09 18:05:51,855933,Y,
Card,2021-11-14 18:45:02,235830,N,Insufficient funds
Electronic,2021-07-16 19:34:45,513632,N,Authentication error
Wallet,2021-08-15 18:30:22,968763,N,Insifficient funds
Electronic,2021-02-14 19:53:46,835991,N,Gateway error
Card,2021-02-04 12:21:21,166565,N,Declined by merchant
Wallet,2021-02-04 19:20:46,356239,Y,
Wallet,2021-12-27 09:35:15,676399,N,Authentication error
Electronic,2021-04-30 13:24:30,598892,Y,
Card,2021-09-09 11:32:23,825438,Y,
Card,2021-08-30 09:34:00,897311,Y,
Wallet,2021-10-17 13:03:38,675389,Y,
Electronic,2021-08-19 12:17:39,623497,N,Authentication error
Electronic,2021-02-24 12:21:34,407426,N,Authentication error
Card,2021-11-27 20:17:35,175336,Y,
Card,2021-05-10 16:37:19,62823,Y,
Electronic,2021-11-23 13:09:51,18950,N,Gateway error
Card,2021-12-23 11:22:29,808128,Y,
Wallet,2021-05-20 20:54:26,850830,Y,
Wallet,2021-02-15 15:47:17,706304,N,Gateway error
Wallet,2021-02-04 15:53:15,845780,Y,
Electronic,2021-11-19 14:42:26,949306,Y,
Electronic,2021-09-16 11:46:56,732165,Y,
Electronic,2021-10-22 08:53:14,864992,Y,
Card,2021-06-05 16:39:28,335643,N,Declined by merchant
Electronic,2021-11-28 11:12:58,691132,N,Authentication error
Card,2021-12-30 17:51:37,383326,N,CVV
Wallet,2021-12-20 12:02:28,687767,Y,
Wallet,2021-05-15 14:02:30,650673,N,Gateway error
Wallet,2021-12-30 15:34:19,371230,Y,
Electronic,2021-11-16 20:59:29,8641,N,Gateway error
Card,2021-11-16 20:05:20,490199,Y,
Electronic,2021-03-18 11:01:35,293785,N,Gateway error
Electronic,2021-09-09 16:36:17,882509,N,Authentication error
Card,2021-04-20 10:51:13,611898,N,Insufficient funds
Wallet,2021-07-09 13:51:42,594520,Y,
Wallet,2021-06-02 19:33:05,636845,Y,
Electronic,2021-09-03 17:34:13,70485,N,Gateway error
Electronic,2021-11-04 11:24:16,192355,N,Gateway error
Wallet,2021-07-06 11:28:25,109551,Y,
Electronic,2021-05-21 13:25:00,12794,Y,
Wallet,2021-09-17 11:35:38,148194,N,Insifficient funds
Card,2021-06-21 09:44:20,31202,Y,
Electronic,2021-09-13 20:24:40,870266,N,Authentication error
Electronic,2021-10-14 20:35:42,443902,Y,
Wallet,2021-09-18 09:11:19,771181,N,Authentication error
Electronic,2021-12-16 20:16:57,181028,N,Gateway error
Wallet,2021-10-19 09:53:09,984865,Y,
Wallet,2021-06-20 18:05:17,544984,Y,
Electronic,2021-07-08 20:59:11,364656,N,Gateway error
Card,2021-09-07 17:56:18,444569,N,Declined by merchant
Wallet,2021-04-30 12:16:42,177638,Y,
Wallet,2021-05-03 15:33:50,616256,N,Authentication error
Electronic,2021-10-09 17:40:02,833068,N,Gateway error
Electronic,2021-12-01 16:49:00,409273,N,Gateway error
Electronic,2021-01-30 11:34:56,580063,N,Gateway error
Electronic,2021-02-26 16:39:36,818085,Y,
Electronic,2021-04-29 12:48:46,405569,N,Gateway error
Electronic,2021-05-28 16:58:33,420493,N,Gateway error
Card,2021-07-20 11:30:12,316801,Y,
Card,2021-04-25 20:59:28,660915,Y,
Card,2021-06-03 11:03:03,298326,Y,
Electronic,2021-02-16 16:46:09,662480,N,Gateway error
Card,2021-05-01 09:55:20,69373,Y,
Card,2021-08-30 08:54:15,186216,N,Insufficient funds
Electronic,2021-10-17 12:57:11,740843,Y,
Wallet,2021-07-12 17:53:07,832229,Y,
Wallet,2021-11-13 19:29:35,766897,Y,
Card,2021-12-16 15:45:26,727525,Y,
Wallet,2021-12-27 16:13:52,444521,N,Insifficient funds
Electronic,2021-07-21 15:45:16,794140,N,Authentication error
Electronic,2021-03-28 15:05:57,766185,N,Authentication error
Electronic,2021-10-07 11:12:56,32705,N,Gateway error
Electronic,2021-04-27 19:11:28,46635,N,Gateway error
Wallet,2021-08-20 10:08:17,138869,Y,
Electronic,2021-07-15 20:06:19,576817,Y,
Electronic,2021-11-12 13:45:54,757759,Y,
Card,2021-11-23 12:22:16,76419,N,Gateway error
Electronic,2021-08-11 19:55:31,91933,Y,
Electronic,2021-04-04 10:58:51,312444,Y,
Wallet,2021-02-07 08:52:36,270157,N,Authentication error
Electronic,2021-11-10 20:44:33,295617,Y,
Card,2021-04-03 08:50:18,756652,Y,
Wallet,2021-01-08 11:50:29,597913,Y,
Card,2021-09-19 19:28:53,780342,Y,
Wallet,2021-10-05 12:20:22,849247,Y,
Electronic,2021-05-11 15:23:31,429937,Y,
Electronic,2021-06-27 18:20:18,84901,Y,
Card,2021-08-23 11:08:33,991552,N,Declined by merchant
Electronic,2021-06-26 16:50:41,213677,N,Authentication error
Card,2021-07-26 13:34:03,586571,N,Declined by merchant
Wallet,2021-11-27 19:34:11,111753,Y,
Wallet,2021-07-02 15:41:57,344227,N,Insifficient funds
Card,2021-03-03 19:18:26,314488,N,Gateway error
Wallet,2021-05-06 10:54:37,694885,N,Authentication error
Card,2021-12-24 09:44:50,750815,N,Gateway error
Card,2021-10-24 11:29:04,709117,Y,
Wallet,2021-10-03 11:05:06,483952,N,Authentication error
Card,2021-03-30 09:39:12,341237,N,CVV
Card,2021-04-25 12:04:03,243534,Y,
Card,2021-04-15 20:04:48,974027,Y,
Card,2021-02-28 19:25:13,930901,Y,
Wallet,2021-04-06 15:12:53,586359,Y,
Wallet,2021-06-21 19:59:47,618231,N,Authentication error
Card,2021-04-12 12:24:00,184520,Y,
Card,2021-05-04 16:16:20,361538,Y,
Wallet,2021-11-16 16:45:54,118983,N,Authentication error
Wallet,2021-04-12 18:51:27,138849,N,Authentication error
Electronic,2021-09-28 10:00:00,241317,Y,
Electronic,2021-09-05 17:51:57,652500,N,Gateway error
Electronic,2021-08-27 15:17:38,664652,N,Authentication error
Electronic,2021-02-07 11:34:57,707974,N,Gateway error
Card,2021-07-01 19:10:46,243697,Y,
Card,2021-09-04 20:12:42,72282,Y,
Electronic,2021-06-06 17:42:09,436641,Y,
Electronic,2021-05-26 16:53:33,768632,Y,
Wallet,2021-07-16 18:58:57,16256,N,Gateway error
Electronic,2021-11-30 16:20:36,794519,N,Gateway error
Card,2021-11-16 14:47:35,806292,Y,
Card,2021-03-22 16:19:36,618095,N,Declined by merchant
Card,2021-01-11 08:37:53,667227,N,Declined by merchant
Electronic,2021-12-09 12:27:42,88703,N,Authentication error
Electronic,2021-10-26 18:06:33,793991,N,Gateway error
Card,2021-09-13 08:52:02,500748,Y,
Wallet,2021-04-21 12:16:07,224616,N,Gateway error
Wallet,2021-09-15 11:06:14,379384,N,Insifficient funds
Card,2021-12-10 09:38:35,330913,N,Declined by merchant
Electronic,2021-06-05 20:48:03,159608,Y,
Wallet,2021-08-08 13:54:17,509712,Y,
Card,2021-09-19 18:53:57,842967,N,Insufficient funds
Wallet,2021-10-22 11:04:49,946834,N,Insifficient funds
Card,2021-03-18 11:07:58,261592,N,Declined by merchant
Electronic,2021-01-21 11:12:07,859165,Y,
Wallet,2021-03-07 10:48:47,827779,N,Insifficient funds
Card,2021-02-19 11:10:46,158235,N,Gateway error
Card,2021-04-29 11:55:14,131595,N,Declined by merchant
Wallet,2021-10-27 08:44:45,79395,Y,
Wallet,2021-06-08 17:52:16,291132,N,Gateway error
Electronic,2021-02-10 15:20:51,289971,N,Authentication error
Card,2021-12-20 20:50:39,552889,Y,
Wallet,2021-02-22 15:53:27,349972,N,Authentication error
Wallet,2021-11-02 11:13:58,869416,N,Authentication error
Card,2021-10-25 17:57:40,220558,Y,
Wallet,2021-05-17 18:23:44,366163,Y,
Electronic,2021-05-07 08:45:07,55589,N,Authentication error
Wallet,2021-10-03 16:18:04,777332,Y,
Wallet,2021-11-03 17:19:24,436501,N,Gateway error
Card,2021-09-27 13:45:27,583425,N,Insufficient funds
Wallet,2021-09-17 20:48:19,714084,N,Authentication error
Electronic,2021-12-13 18:21:32,889205,Y,
Electronic,2021-07-19 16:28:26,832123,N,Gateway error
Wallet,2021-11-19 12:23:30,875492,N,Insifficient funds
Card,2021-02-27 13:36:01,762215,Y,
Card,2021-02-08 08:05:18,379685,Y,
Card,2021-07-22 16:56:26,683820,Y,
Electronic,2021-07-21 17:23:46,94007,N,Gateway error
Card,2021-10-10 15:44:22,391196,N,Gateway error
Electronic,2021-10-07 14:33:23,673393,N,Gateway error
Wallet,2021-04-29 10:27:09,258849,N,Authentication error
Electronic,2021-12-15 16:30:10,848030,N,Gateway error
Electronic,2021-06-06 15:37:25,342490,N,Authentication error
Wallet,2021-09-12 20:42:01,890097,N,Insifficient funds
Electronic,2021-12-23 16:37:44,201756,N,Authentication error
Electronic,2021-08-06 14:54:31,429358,N,Gateway error
Wallet,2021-08-25 20:34:21,421980,Y,
Card,2021-12-11 08:23:30,175931,Y,
Wallet,2021-02-14 17:12:20,80513,Y,
Card,2021-02-10 20:01:33,736667,Y,
Wallet,2021-10-22 12:26:54,384443,N,Authentication error
Card,2021-05-09 14:00:41,514672,N,CVV
Wallet,2021-01-01 20:16:41,332335,N,Gateway error
Card,2021-05-23 11:28:19,178605,N,Insufficient funds
Card,2021-09-24 11:39:47,659000,Y,
Wallet,2021-07-07 20:56:05,705037,N,Insifficient funds
Card,2021-09-30 11:19:37,458600,Y,
Electronic,2021-03-01 19:21:34,473524,Y,
Wallet,2021-03-24 10:32:00,636184,Y,
Electronic,2021-01-10 10:41:28,227714,Y,
Electronic,2021-10-27 20:19:19,983562,N,Authentication error
Card,2021-02-22 20:26:24,800918,Y,
Electronic,2021-10-04 13:16:21,506911,N,Authentication error
Electronic,2021-12-23 13:40:02,379746,N,Authentication error
Card,2021-11-03 15:24:24,742346,N,Declined by merchant
